"","taxon","Kingdom","Phylum","Class","Order","Family","Genus","Species","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Comparison","threshold","Enriched_Genus"
"2045","sp27085","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade",NA,1.11538461538462,-8.16603812147506e-08,0.482353999085951,-1.69295540970936e-07,0.999999864921702,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2046","sp27086","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",NA,1.11538461538462,-8.1660381882789e-08,0.482353999085951,-1.69295542355891e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2047","sp27087","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Fokiniaceae",NA,NA,1.11538461538462,-8.1660381882789e-08,0.482353999085951,-1.69295542355891e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2048","sp27088","Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae",NA,NA,1.11538461538462,-8.1660381882789e-08,0.482353999085951,-1.69295542355891e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2049","sp27089","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,1.11538461538462,-8.1660381882789e-08,0.482353999085951,-1.69295542355891e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2050","sp27090","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,1.11538461538462,-8.1660381882789e-08,0.482353999085951,-1.69295542355891e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2051","sp27091","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Salinirepens",NA,1.11538461538462,-8.1660381882789e-08,0.482353999085951,-1.69295542355891e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2052","sp27102","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Aestuariicoccus",NA,1.11538461538462,-8.1660381828231e-08,0.482353999085951,-1.69295542242783e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2053","sp27103","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,-8.1660381828231e-08,0.482353999085951,-1.69295542242783e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2054","sp27104","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11",NA,1.11538461538462,-8.1660381828231e-08,0.482353999085951,-1.69295542242783e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2055","sp27105","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,-8.1660381828231e-08,0.482353999085951,-1.69295542242783e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2056","sp27106","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,1.11538461538462,-8.1660381828231e-08,0.482353999085951,-1.69295542242783e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2057","sp27108","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA,1.11538461538462,-8.16603818862356e-08,0.482353999085951,-1.69295542363036e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2058","sp27109","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,-8.16603818862356e-08,0.482353999085951,-1.69295542363036e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2059","sp27110","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","ferrireducens",1.11538461538462,-8.16603818862356e-08,0.482353999085951,-1.69295542363036e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2060","sp27111","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11",NA,1.11538461538462,-8.16603818862356e-08,0.482353999085951,-1.69295542363036e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2061","sp27112","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae",NA,NA,1.11538461538462,-8.16603818862356e-08,0.482353999085951,-1.69295542363036e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2062","sp27113","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","lutea",1.11538461538462,-8.16603818862356e-08,0.482353999085951,-1.69295542363036e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2063","sp27116","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,1.11538461538462,-8.16603818862356e-08,0.482353999085951,-1.69295542363036e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2064","sp27203","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2065","sp27204","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2066","sp27205","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2067","sp27207","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2068","sp27208","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","RS62 marine group",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2069","sp27209","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2070","sp27211","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys",NA,1.11538461538462,-8.16603818233463e-08,0.482353999085951,-1.69295542232656e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2071","sp27212","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,1.11538461538462,-8.16603818233463e-08,0.482353999085951,-1.69295542232656e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2072","sp27213","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,1.11538461538462,-8.16603818233463e-08,0.482353999085951,-1.69295542232656e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2073","sp27215","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,-8.16603818233463e-08,0.482353999085951,-1.69295542232656e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2074","sp27216","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter",NA,1.11538461538462,-8.16603818233463e-08,0.482353999085951,-1.69295542232656e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2075","sp27236","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2076","sp27254","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,-8.16603818233463e-08,0.482353999085951,-1.69295542232656e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2077","sp27255","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.11538461538462,-8.16603818233463e-08,0.482353999085951,-1.69295542232656e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2078","sp27257","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA,1.11538461538462,-8.16603818233463e-08,0.482353999085951,-1.69295542232656e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2079","sp27270","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2080","sp27271","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum","marinum",1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2081","sp27272","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2082","sp27273","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2083","sp27274","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","fluminis",1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2084","sp27275","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2085","sp27277","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2086","sp27278","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","RS62 marine group",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2087","sp27280","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2088","sp27281","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2089","sp27282","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2090","sp27283","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2091","sp27284","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2092","sp27285","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2093","sp27286","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2094","sp27287","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2095","sp27289","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2096","sp27290","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2097","sp27291","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2098","sp27294","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2099","sp27295","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2100","sp27297","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea","euphylliae",1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2101","sp27300","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2102","sp27331","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2103","sp27332","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2104","sp27333","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2105","sp27335","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2106","sp27337","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04",NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2107","sp27339","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307","gracile",1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2108","sp27350","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2109","sp27351","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2110","sp27352","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2111","sp27353","Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2112","sp27354","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2113","sp27355","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2114","sp27356","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","fluminis",1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2115","sp27357","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2116","sp27358","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2117","sp27360","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2118","sp27362","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2119","sp27364","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2120","sp27384","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2121","sp27385","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2122","sp27387","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade",NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2123","sp27388","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2124","sp27389","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira","maritima",1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2125","sp27390","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2126","sp27391","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2127","sp27405","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2128","sp27406","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2129","sp27407","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2130","sp27412","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2131","sp27413","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Seohaeicola","saemankumensis",1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2132","sp27414","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2133","sp27415","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2134","sp27416","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2135","sp27433","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2136","sp27434","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2137","sp27435","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter","vulgaris",1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2138","sp27436","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae",NA,NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2139","sp27441","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"2140","sp27443","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA,1.11538461538462,0.32192802546415,0.464155094071287,0.693578567974753,0.487946538135783,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
